date_code,week_id,weekday_id,month_id,year_id,customer_name,customer_sort,store_master_code,store_code,store_name,short_name,country,region,province,city,store_type,district_manager,sub_channel,comp_flag,currency,lyd_trans,lyd_qty,lyd_amt,lyd_amt_notax,lyd_amt_usd_notax,lyd_orig_price,lyd_amt_usd,lyd_orig_price_usd_notax,lyd_disc_amt,lyd_disc_amt_notax,lyd_disc_amt_usd_notax,lyd_qty_return,lyd_amt_return,lyd_amt_return_notax,lyd_amt_return_usd_notax,lyd_trans_return,lyw_trans,lyw_qty,lyw_amt_notax,lyw_amt_usd,lyw_amt_usd_notax,ld_trans,ld_qty,ld_amt,ld_amt_notax,ld_amt_usd,lw_trans,lw_qty,lw_amt,lw_amt_notax,lw_amt_usd,lm_trans,lm_qty,lm_amt,lm_amt_notax,lm_amt_usd,trans,traffic,lyd_traffic,lyw_traffic,qty,amt,amt_notax,orig_price,amt_usd_notax,orig_price_usd_notax,disc_amt,disc_amt_notax,disc_amt_usd_notax,qty_return,amt_return,amt_return_notax,amt_return_usd_notax,trans_return,ld_traffic,lw_traffic,lm_traffic,avg_monthly_sales,channel,day_comp,week_comp,area,cluster,finance_comp,open_date,msrp,amt_target_f1,amt_notax_target_f1,qty_target_f1,trans_target_f1,traffic_target_f1,amt_usd_target_f1,amt_notax_usd_target_f1,cr_target_f1,asp_target_f1,upt_target_f1,atv_target_f1,amt_target_f0,amt_notax_target_f0,qty_target_f0,trans_target_f0,traffic_target_f0,amt_usd_target_f0,amt_notax_usd_target_f0,cr_target_f0,asp_target_f0,upt_target_f0,atv_target_f0,amt_target_f2,amt_notax_target_f2,qty_target_f2,trans_target_f2,traffic_target_f2,amt_usd_target_f2,amt_notax_usd_target_f2,cr_target_f2,asp_target_f2,upt_target_f2,atv_target_f2,amt_target_f3,amt_notax_target_f3,qty_target_f3,trans_target_f3,traffic_target_f3,amt_usd_target_f3,amt_notax_usd_target_f3,cr_target_f3,asp_target_f3,upt_target_f3,atv_target_f3,amt_target_f4,amt_notax_target_f4,qty_target_f4,trans_target_f4,traffic_target_f4,amt_usd_target_f4,amt_notax_usd_target_f4,cr_target_f4,asp_target_f4,upt_target_f4,atv_target_f4,amt_target,amt_notax_target,qty_target,trans_target,traffic_target,amt_usd_target,amt_notax_usd_target,cr_target,asp_target,upt_target,atv_target
2025-02-10,202545,2,202502,2025,Retail,,TWN_0205,DSFH_TWN_0205,Kaohsiung Dashu E-DA FH,0205,Taiwan,APAC,Taiwan,Kaohsiung,FH,Judith chen,FH,Y,TWD,141,366,427307.0000,406958.6722800000,13621.218625,844980.0000,14302.2927470000,28282.128132,417673.000000,397782.691570,13979.835384,22,17618.000000,17618.000000,589.687962,2,88,291,298008.7330600000,10473.3709620000,9974.580668,,,,,,27,71,78362.0000,74631.9283300000,2489.2037190000,14,43,43493.0000,41421.6895100000,1381.5744540000,,,,,,,,,,,,,,,,,,,,,,3226741.500000,FP,Y,Y,127.9000,C,Y,2014-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0989,DSBH_TWN_0989,Hsinchu Far Eastern Mega City DS,0989,Taiwan,APAC,Taiwan,Hsinchu,BH,Judith chen,BH,Y,TWD,9,29,48070.0000,45782.8598700000,1532.387404,61920.0000,1608.9397370000,2072.509851,13850.000000,13190.611810,463.570113,0,0.000000,0.000000,0.000000,0,16,31,53585.0962400000,1883.1657250000,1793.534234,,,,,,5,11,30481.0000,29030.1494900000,968.2424970000,2,3,9538.0000,9084.3026600000,302.9788040000,,,,,,,,,,,,,,,,,,,,,,435411.000000,FP,Y,Y,137.7000,C,Y,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0142,DSBH_TWN_0142,Taipei Daan Chungxiao SF,0142,Taiwan,APAC,Taiwan,Taipei,BH,Judith chen,BH,Y,TWD,8,25,39923.0000,38021.9615700000,1272.624191,59000.0000,1336.2534040000,1974.775213,19077.000000,18168.774130,638.521809,0,0.000000,0.000000,0.000000,0,7,13,26511.3831600000,931.6922510000,887.356310,,,,,,5,11,15613.0000,14869.3427400000,495.9538760000,7,23,53321.0000,50782.9471400000,1693.7652370000,,,,,,,,,,,,,,,,,,,,,,2049061.500000,FP,Y,Y,191.0000,C,Y,2013-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0629,DSBH_TWN_0629R,Taipei Chungshan Miramar DS,0629,Taiwan,APAC,Taiwan,Taipei,BH,Judith chen,BH,Y,TWD,28,50,101334.0000,96506.4799200000,3230.145838,142600.0000,3391.7266350000,4772.931278,41266.000000,39299.965040,1381.204643,0,0.000000,0.000000,0.000000,0,27,47,82440.1719200000,2897.3634160000,2759.335730,,,,,,10,8,25010.0000,23818.2571500000,794.4537530000,9,22,42178.0000,40167.7625100000,1339.8028950000,,,,,,,,,,,,,,,,,,,,,,850867.500000,FP,Y,Y,118.6000,C,Y,2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0178,DSBH_TWN_0178R,Taipei Songshan Bade SF,0178,Taiwan,APAC,Taiwan,Taipei,BH,Judith chen,BH,Y,TWD,5,20,37303.0000,35526.6595000000,1189.104518,52700.0000,1248.5599960000,1763.909385,15397.000000,14663.967260,515.349389,0,0.000000,0.000000,0.000000,0,18,32,69036.8194200000,2426.2623800000,2310.715250,,,,,,8,10,21275.0000,20262.1932300000,675.8098200000,13,12,23276.0000,22167.1198400000,739.3724730000,,,,,,,,,,,,,,,,,,,,,,2944435.000000,FP,Y,Y,268.4700,C,Y,2014-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0850,DSBH_TWN_0850,Tainan City Anpin Store SF,0850,Taiwan,APAC,Taiwan,Tainan,BH,Judith chen,BH,Y,TWD,19,49,112416.0000,107062.0076100000,3583.447439,155220.0000,3762.6496670000,5195.332349,42804.000000,40764.775490,1432.682681,0,0.000000,0.000000,0.000000,0,16,25,47262.5004900000,1661.0202490000,1581.912109,,,,,,7,13,27779.0000,26456.8723500000,882.4122670000,7,25,59570.0000,56730.6824500000,1892.2674960000,,,,,,,,,,,,,,,,,,,,,,2663003.500000,FP,Y,Y,496.2000,C,Y,2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0917,DSBH_TWN_0917,Keelung ESquare SM,0917,Taiwan,APAC,Taiwan,Keelung,BH,Judith chen,BH,Y,TWD,40,60,129236.0000,123083.5624800000,4119.701158,173200.0000,4325.6279570000,5797.136728,43964.000000,41870.933620,1471.508770,0,0.000000,0.000000,0.000000,0,34,58,99933.6173900000,3512.0540400000,3344.854756,,,,,,5,5,11074.0000,10546.3814900000,351.7705260000,9,12,22739.0000,21656.1614900000,722.3144300000,,,,,,,,,,,,,,,,,,,,,,2468530.000000,FP,Y,Y,260.6000,C,Y,2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0172,DSBH_TWN_0172R,Taichung North Chungyo DS Relocation DS,0172,Taiwan,APAC,Taiwan,Taichung,BH,Judith chen,BH,Y,TWD,43,101,218432.0000,208032.2158000000,6962.997683,290380.0000,7311.0864300000,9719.241126,71948.000000,68522.354600,2408.154695,3,7951.000000,7951.000000,266.126063,3,25,44,106112.0533500000,3729.4131960000,3551.651742,,,,,,13,24,69330.0000,66030.2127700000,2202.2982290000,10,17,35517.0000,33825.6770000000,1128.2132730000,,,,,,,,,,,,,,,,,,,,,,1402318.500000,FP,Y,Y,114.0000,C,Y,2016-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0399,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,0399,Taiwan,APAC,Taiwan,Taipei,FH,Judith chen,FH,Y,TWD,216,480,626602.0000,596776.3509700000,19974.561793,1237100.0000,20972.8491220000,41406.685024,610498.000000,581437.954940,20433.835901,2,3622.000000,3622.000000,121.231116,2,199,474,584269.9002900000,20534.5159670000,19555.961305,,,,,,48,107,131902.0000,125618.2970000000,4189.9255890000,33,94,123605.0000,117716.1514400000,3926.3677000000,,,,,,,,,,,,,,,,,,,,,,4811867.000000,FP,Y,Y,218.9000,C,Y,2016-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0607,DSBH_TWN_0607,Kaohsiung Zuoying Yucheng SF,0607,Taiwan,APAC,Taiwan,Kaohsiung,BH,Judith chen,BH,Y,TWD,27,45,88347.0000,84140.4629600000,2816.245774,117500.0000,2957.0417920000,3932.815043,29153.000000,27764.763280,975.773250,2,6369.000000,6369.000000,213.175311,1,19,48,84980.4015800000,2986.5295370000,2844.359163,,,,,,10,15,44862.0000,42723.8891500000,1425.0613470000,8,15,34878.0000,33218.4686700000,1107.9151540000,,,,,,,,,,,,,,,,,,,,,,3031864.000000,FP,Y,Y,297.6000,C,Y,2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0630,DSBH_TWN_0630R,Kaohsiung IH Chiancheng Dreammall SM - Relocation DS,0630,Taiwan,APAC,Taiwan,Kaohsiung,BH,Judith chen,BH,Y,TWD,127,228,472012.0000,449533.9301400000,15046.245132,617240.0000,15798.6033560000,20659.495808,145228.000000,138311.553480,4860.892452,10,23756.000000,23756.000000,795.131526,4,104,185,351537.7504800000,12354.7627370000,11766.237901,,,,,,20,37,81631.0000,77743.4352800000,2593.0449560000,17,28,61730.0000,58789.8544800000,1960.8808550000,,,,,,,,,,,,,,,,,,,,,,3805864.000000,FP,Y,Y,283.1000,C,Y,2017-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,TWN_0587,DSBH_TWN_0587R,Chaiyi West Chungshan SF,0587,Taiwan,APAC,Taiwan,Chiayi,BH,Judith chen,BH,Y,TWD,55,132,312191.0000,297324.2034000000,9951.668935,407960.0000,10449.2720100000,13654.733831,95769.000000,91207.811200,3205.461820,1,1962.000000,1962.000000,65.669644,1,44,115,221182.2538800000,7773.2507720000,7403.139535,,,,,,15,51,125312.0000,119347.3589100000,3980.5913130000,35,55,112708.0000,107341.4380200000,3580.2196580000,,,,,,,,,,,,,,,,,,,,,,3470148.000000,FP,Y,Y,157.0000,C,Y,2016-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000
