date_code,week_id,weekday_id,month_id,year_id,customer_name,customer_sort,store_master_code,store_code,store_name,short_name,country,region,province,city,store_type,district_manager,sub_channel,comp_flag,currency,lyd_trans,lyd_qty,lyd_amt,lyd_amt_notax,lyd_amt_usd_notax,lyd_orig_price,lyd_amt_usd,lyd_orig_price_usd_notax,lyd_disc_amt,lyd_disc_amt_notax,lyd_disc_amt_usd_notax,lyd_qty_return,lyd_amt_return,lyd_amt_return_notax,lyd_amt_return_usd_notax,lyd_trans_return,lyw_trans,lyw_qty,lyw_amt_notax,lyw_amt_usd,lyw_amt_usd_notax,ld_trans,ld_qty,ld_amt,ld_amt_notax,ld_amt_usd,lw_trans,lw_qty,lw_amt,lw_amt_notax,lw_amt_usd,lm_trans,lm_qty,lm_amt,lm_amt_notax,lm_amt_usd,trans,traffic,lyd_traffic,lyw_traffic,qty,amt,amt_notax,orig_price,amt_usd_notax,orig_price_usd_notax,disc_amt,disc_amt_notax,disc_amt_usd_notax,qty_return,amt_return,amt_return_notax,amt_return_usd_notax,trans_return,ld_traffic,lw_traffic,lm_traffic,avg_monthly_sales,channel,day_comp,week_comp,area,cluster,finance_comp,open_date,msrp,amt_target_f1,amt_notax_target_f1,qty_target_f1,trans_target_f1,traffic_target_f1,amt_usd_target_f1,amt_notax_usd_target_f1,cr_target_f1,asp_target_f1,upt_target_f1,atv_target_f1,amt_target_f0,amt_notax_target_f0,qty_target_f0,trans_target_f0,traffic_target_f0,amt_usd_target_f0,amt_notax_usd_target_f0,cr_target_f0,asp_target_f0,upt_target_f0,atv_target_f0,amt_target_f2,amt_notax_target_f2,qty_target_f2,trans_target_f2,traffic_target_f2,amt_usd_target_f2,amt_notax_usd_target_f2,cr_target_f2,asp_target_f2,upt_target_f2,atv_target_f2,amt_target_f3,amt_notax_target_f3,qty_target_f3,trans_target_f3,traffic_target_f3,amt_usd_target_f3,amt_notax_usd_target_f3,cr_target_f3,asp_target_f3,upt_target_f3,atv_target_f3,amt_target_f4,amt_notax_target_f4,qty_target_f4,trans_target_f4,traffic_target_f4,amt_usd_target_f4,amt_notax_usd_target_f4,cr_target_f4,asp_target_f4,upt_target_f4,atv_target_f4,amt_target,amt_notax_target,qty_target,trans_target,traffic_target,amt_usd_target,amt_notax_usd_target,cr_target,asp_target,upt_target,atv_target
2025-02-10,202545,2,202502,2025,HARBIN SEGO,,CHN_0416,DSBH_CHN_0416,Anshan Tiedong New Mart DS,0416,Mainland,North,Liaoning,Anshan,BH,Qing Yan,BH,Y,CNY,6,9,6591.0000,5832.7433100000,858.315949,7452.0000,969.8970320000,970.440072,2100.000000,1858.407060,112.124114,0,0.000000,0.000000,0.000000,0,11,17,11069.0264800000,1840.6117540000,1628.859950,8,14,9126.0000,8076.1061200000,1272.7286900000,,,,,,8,48,28208.0000,24962.8316100000,3933.9393930000,,,299,853,,,,,,,,,,,,,,,321,356,241,216063.500000,FP,Y,Y,150.0000,B,Y,2016-04-08,,11399.999999,10088.495575,0.000000,0.000000,0.000000,1589.864899347431766711676,1406.960088010644373166300,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,11399.999999,10088.495575,0.000000,0.000000,0.000000,1589.864899347431766711676,1406.960088010644373166300,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,CHN_1703,UAFH_CHN_1703,"Lanzhou Sasseur Outlet FH ",LZSZC,Mainland,North,Gansu,Lanzhou,FH,North-4,FH,Y,CNY,12,31,10463.1000,9259.3804100000,1362.561914,22779.0000,1539.6949840000,2966.405583,12315.899990,10899.026390,1603.843649,0,0.000000,0.000000,0.000000,0,10,22,9639.4689700000,1602.8979560000,1418.493755,26,51,17789.7998,15743.1855400000,2480.9981060000,17,33,12174.1997,10773.6279500000,1697.8362200000,10,18,8036.8000,7112.2123600000,1120.8268710000,,,40,30,,,,,,,,,,,,,,,139,88,68,319448.745000,O&O,Y,Y,254.0000,,Y,2019-12-30,,12532.399679,11090.619185,33.606181,13.535855,59.489685,1747.791434735343212047996,1546.718083842757790895940,0.2275,372.9194,2.4827,925.8668,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,11498.167492,10175.369462,30.518664,12.285493,50.583387,1603.555517890530479963408,1419.075679556547070761688,0.2428,376.7585,2.4841,935.9142,9840.654225,8708.543562,26.378174,10.617635,49.388412,1372.395678974991213768900,1214.509450427751259970088,0.2149,373.0604,2.4843,926.8216,7091.193618,6275.392583,18.944723,8.053584,91.646910,988.950862168743102716232,875.177754229130930100892,0.0878,374.3097,2.3523,880.5016,7371.727502,6523.652657,19.694193,8.372191,95.272543,1028.074631930877126286648,909.800559281465909676868,0.0878,374.3097,2.3523,880.5015
2025-02-10,202545,2,202502,2025,SH Sparkling,,CHN_0617,DSBH_CHN_0617,Tianjin Hepin Hisense Plaza DS,0617,Mainland,East,Tianjin,Tianjin,BH,Qing Yan,BH,Y,CNY,7,9,4741.0000,4195.5751800000,617.398864,5563.0000,697.6607230000,724.444192,2600.000000,2300.884930,107.045322,0,0.000000,0.000000,0.000000,0,6,8,4855.7521700000,807.4381750000,714.547051,7,18,9690.0000,8575.2211500000,1351.3851640000,11,21,15611.0000,13815.0441600000,2177.1386790000,14,28,17609.0000,15583.1857100000,2455.7834220000,,,59,73,,,,,,,,,,,,,,,91,117,90,261948.000000,FP,Y,Y,208.0000,B,Y,2020-09-10,,8806.799999,7793.628318,0.000000,0.000000,0.000000,1228.212473264149969911676,1086.913693196076985159032,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,8806.799999,7793.628318,0.000000,0.000000,0.000000,1228.212473264149969911676,1086.913693196076985159032,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,BJYJYD,,CHN_1951,DSBH_CHN_1951,Beijing Tongzhou Aegean SM BHCC,1951,Mainland,North,Beijing,Beijing,BH,Qing Yan,BH,Y,CNY,4,8,4104.0000,3631.8583600000,534.445250,4443.0000,603.9231400000,578.591685,1488.000000,1316.814120,44.146428,0,0.000000,0.000000,0.000000,0,4,8,3153.9822600000,524.4595690000,464.123506,6,11,4426.0000,3916.8141100000,617.2580740000,3,6,4014.0000,3552.2123700000,559.7997980000,3,6,5889.7000,5212.1238600000,821.3883590000,,,69,89,,,,,,,,,,,,,,,142,118,71,88432.750000,FP,Y,Y,176.0000,B,Y,2021-06-15,,2399.999999,2123.893805,0.000000,0.000000,0.000000,334.708399752515766711676,296.202123755014122432820,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,2399.999999,2123.893805,0.000000,0.000000,0.000000,334.708399752515766711676,296.202123755014122432820,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,YY-SJZ,,CHN_2898,DSBH_CHN_2898,Tangshan Lubei Department Store BHCC EVO,2898,Mainland,YY,Hebei,Tangshan,BH,Owen Chen,BH,N,CNY,,,,,,,,,,,,,,,,,,,,,,8,6,3568.1000,3157.6106000000,497.6137670000,7,7,4214.7000,3729.8229700000,587.7897880000,3,7,4773.7000,4224.5132600000,665.7489530000,,,,,,,,,,,,,,,,,,,,,,95522.000000,FP,N,N,101.0000,C,N,2024-03-29,,2999.999999,2654.867256,0.000000,0.000000,0.000000,418.385499725510166711676,370.252654658902194718944,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,2999.999999,2654.867256,0.000000,0.000000,0.000000,418.385499725510166711676,370.252654658902194718944,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,BJYJYD,,CHN_2175,DSFH_CHN_2175,Beijing Xicheng Maliandao Shangpin City Outlets,2175,Mainland,North,Beijing,Beijing,FH,Qing Yan,FH,Y,CNY,3,4,2751.0000,2434.5132600000,358.250217,3546.0000,404.8227480000,461.779454,795.000000,703.539810,103.529234,0,0.000000,0.000000,0.000000,0,1,2,1169.0265400000,194.3914390000,172.027821,3,7,5731.0000,5071.6813800000,799.2557660000,3,5,2552.0000,2258.4070500000,355.9065980000,5,9,4822.0000,4267.2565800000,672.4849600000,,,79,100,,,,,,,,,,,,,,,119,114,77,98286.000000,FP,Y,Y,180.0000,OL,Y,2021-12-01,,5399.999998,4778.761061,0.000000,0.000000,0.000000,753.093899478025933423352,666.454778413916317151764,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,5399.999998,4778.761061,0.000000,0.000000,0.000000,753.093899478025933423352,666.454778413916317151764,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,CS YONGLING,,CHN_2302,DSBH_CHN_2302,Huaihua Hecheng Wanda Plaza SM BHCC,2302,Mainland,South,Hunan,,BH,Qing Yan,BH,Y,CNY,6,8,6052.0000,5355.7521700000,788.124432,6242.0000,890.5806150000,812.867274,1429.000000,1264.601750,24.742835,0,0.000000,0.000000,0.000000,0,7,8,6851.3273900000,1139.2721620000,1008.205447,7,7,6053.0000,5356.6371400000,844.1624760000,8,14,10076.0000,8916.8141000000,1405.2174320000,3,6,4344.0000,3844.2477700000,605.8222030000,,,191,267,,,,,,,,,,,,,,,190,239,136,124836.005000,FP,Y,Y,172.0000,B,Y,2022-04-16,,4049.999999,3584.070796,0.000000,0.000000,0.000000,564.820424678250366711676,499.841083845302696185904,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,4049.999999,3584.070796,0.000000,0.000000,0.000000,564.820424678250366711676,499.841083845302696185904,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,SH Sparkling,,CHN_1332,DSBH_CHN_1332,Yangzhou Colorful World,1332,Mainland,East,Jiangsu,Nantong,BH,Qing Yan,BH,Y,CNY,3,3,1647.0000,1457.5221100000,214.481318,2697.0000,242.3638910000,351.218045,1050.000000,929.203530,136.736725,0,0.000000,0.000000,0.000000,0,4,7,3358.4070400000,558.4523190000,494.205586,2,2,3228.0000,2856.6371600000,450.1827970000,2,2,3228.0000,2856.6371600000,450.1827970000,4,4,3206.0000,2837.1681200000,447.1146370000,,,67,66,,,,,,,,,,,,,,,104,170,77,79355.500000,FP,Y,Y,400.0000,A,Y,2018-12-23,,4995.389999,4420.699115,0.000000,0.000000,0.000000,696.666247250698993071676,616.518802993971446633260,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,4995.389999,4420.699115,0.000000,0.000000,0.000000,696.666247250698993071676,616.518802993971446633260,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,Retail,,CHN_1927,UAFH_CHN_1927,Chongqing Florentia Outlets FH,CQOL,Mainland,West,Chongqing,Chongqing,FH,West-2,FH,Y,CNY,19,56,17505.2000,15491.3272000000,2279.622557,42074.0000,2575.9735350000,5479.105689,24598.799950,21768.849260,3199.483091,0,0.000000,0.000000,0.000000,0,21,52,15456.5484900000,2570.1903580000,2274.504704,21,36,13671.1998,12098.4067700000,1906.6105940000,56,113,47135.8000,41713.0967100000,6573.6450810000,12,30,9492.7983,8400.7063900000,1323.8830580000,,,421,458,,,,,,,,,,,,,,,277,416,106,419527.986000,O&O,Y,Y,299.0000,,Y,2021-02-03,,11011.000378,9744.248123,32.350000,12.437554,186.117117,1535.614299054308546986472,1358.950707249890054815852,0.0668,340.3709,2.6009,885.3027,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,10102.321172,8940.107232,29.377893,11.288646,158.253219,1408.888231114569925595728,1246.803744368923733559168,0.0713,343.8749,2.6024,894.9099,8646.025515,7651.350014,25.392172,9.756118,154.514665,1205.790568979525655586860,1067.071300083083503436536,0.0631,340.4996,2.6026,886.2157,8336.512578,7377.444760,26.418296,11.142589,151.858065,1162.625327359052126539272,1028.871971212939462982240,0.0733,315.5583,2.3709,748.1665,8666.312382,7669.302993,27.463427,11.583399,157.865704,1208.619812643022057227768,1069.575055447410285153732,0.0733,315.5583,2.3709,748.1666
2025-02-10,202545,2,202502,2025,YY-SX,,CHN_2813,DSBH_CHN_2813,Yulin Yuyang Time Paradise BHCC EVO,2813,Mainland,YY,Shaanxi,,BH,Owen Chen,BH,Y,CNY,2,2,1582.2400,1400.2123800000,206.047918,1798.0000,232.8341490000,234.145363,215.760000,190.938040,28.097443,0,0.000000,0.000000,0.000000,0,3,5,2122.1238700000,352.8771170000,312.280631,4,5,3966.0000,3509.7344900000,553.1056300000,,,,,,2,4,2381.0000,2107.0796400000,332.0586250000,,,216,412,,,,,,,,,,,,,,,151,88,92,72658.150000,FP,Y,Y,135.0000,C,Y,2024-01-16,,2771.999999,2453.097345,0.000000,0.000000,0.000000,386.588201735772294711676,342.113452968420223899780,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,2771.999999,2453.097345,0.000000,0.000000,0.000000,386.588201735772294711676,342.113452968420223899780,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,CS YONGLING,,CHN_1581,DSFH_CHN_1581,Ganzhou shanshan Outlet FH,1581,Mainland,South,Jiangxi,Ganzhou,FH,Qing Yan,FH,Y,CNY,4,11,8353.0000,7392.0353600000,1087.773199,9210.0000,1229.1837210000,1199.376417,2975.000000,2632.743330,111.603213,0,0.000000,0.000000,0.000000,0,7,19,9478.7609800000,1576.1746480000,1394.844809,4,9,4131.0000,3655.7521600000,576.1168330000,3,6,3223.0000,2852.2123700000,449.4854880000,3,9,3934.0000,3481.4158900000,548.6428520000,,,407,304,,,,,,,,,,,,,,,197,177,116,154731.500000,FP,Y,Y,350.0000,OL,Y,2019-09-19,,4799.999999,4247.787610,0.000000,0.000000,0.000000,669.416799644493366711676,592.404247510028244865640,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,4799.999999,4247.787610,0.000000,0.000000,0.000000,669.416799644493366711676,592.404247510028244865640,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,YY-HN,,CHN_1823,DSBH_CHN_1823,Xinyang Shiye Xiyahemei Plaza DS,1823,Mainland,YY,Henan,Xinyang,BH,Owen Chen,BH,Y,CNY,,,,,,,,,,,,,,,,,6,9,7744.2477500000,1287.7513160000,1139.602929,10,13,9766.0000,8642.4778100000,1361.9842630000,7,13,8574.0000,7587.6105800000,1195.7457580000,2,3,2197.0000,1944.2477800000,306.3976470000,,,,269,,,,,,,,,,,,,,,178,198,153,192755.500000,FP,Y,Y,170.0000,B,Y,2020-09-15,,5999.999999,5309.734513,0.000000,0.000000,0.000000,836.770999590482166711676,740.505309457266222726212,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,5999.999999,5309.734513,0.000000,0.000000,0.000000,836.770999590482166711676,740.505309457266222726212,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,SZSW,,CHN_2283,DSBH_CHN_2283,Shenzhen Nanshan Baoneng all City SM BHCC,2283,Mainland,South,Guangdong,Shenzhen,BH,Qing Yan,BH,Y,CNY,7,13,8149.0000,7211.5043400000,1061.207200,10137.0000,1199.1641500000,1320.095412,1988.000000,1759.291990,258.888199,1,799.000000,707.079646,104.050137,1,4,6,3154.8672300000,524.6067240000,464.253734,,,,,,8,18,10256.0000,9076.1061000000,1430.3205620000,,,,,,,,113,105,,,,,,,,,,,,,,,81,72,58,73055.500000,FP,Y,Y,268.0000,B,Y,2022-05-01,,4799.999999,4247.787610,0.000000,0.000000,0.000000,669.416799644493366711676,592.404247510028244865640,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,4799.999999,4247.787610,0.000000,0.000000,0.000000,669.416799644493366711676,592.404247510028244865640,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,YY-AH,,CHN_3067,DSBH_CHN_3067,Bengbu Bengshan Intime DS BHCC EVO,3067,Mainland,YY,Anhui,Bengbu,BH,Owen Chen,BH,N,CNY,,,,,,,,,,,,,,,,,,,,,,2,2,1280.6000,1133.2743300000,178.5948230000,3,3,1705.2000,1509.0265300000,237.8103180000,10,5,3239.9700,2867.2300600000,451.8521550000,,,,,,,,,,,,,,,,,,,30,40,23,66631.805000,FP,N,N,131.0000,C,N,2024-09-16,,4499.999998,3982.300884,0.000000,0.000000,0.000000,627.578249518534333423352,555.378981988353292078416,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,4499.999998,3982.300884,0.000000,0.000000,0.000000,627.578249518534333423352,555.378981988353292078416,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,YY-AH,,CHN_TMP3,DSBH_CHN_TMP3,YY-AH Office Store,TMP3,Mainland,YY,Anhui,Hefei,BH,Owen Chen,BH,N,CNY,13,11,3714.4400,3287.1149700000,483.714618,5689.0000,546.5975310000,740.852599,1974.560000,1747.398190,257.137969,1,427.720000,378.513274,55.700031,1,10,8,2241.8937400000,372.7930430000,329.905338,1,28,15132.4400,13391.5397100000,2110.3978240000,1,33,17068.2400,15104.6370300000,2380.3680410000,29,10,13868.8400,12273.3097500000,1934.1738510000,,,,,,,,,,,,,,,,,,,,,,223460.070000,FP,N,N,200.0000,B,N,2019-01-24,,8399.999999,7433.628318,0.000000,0.000000,0.000000,1171.479399482459766711676,1036.707433212280345159032,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,8399.999999,7433.628318,0.000000,0.000000,0.000000,1171.479399482459766711676,1036.707433212280345159032,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,YY-HN,,CHN_2701,DSBH_CHN_2701,Xinxiang Weibin PDL Life Plaza DS BHCC EVO,2701,Mainland,YY,Henan,Xinxiang,BH,Owen Chen,BH,Y,CNY,,,,,,,,,,,,,,,,,,,,,,6,9,5449.0000,4822.1238500000,759.9275290000,5,6,3364.0000,2976.9911200000,469.1496070000,9,9,9231.0000,8169.0265000000,1287.3721830000,,,,,,,,,,,,,,,,,,,57,76,97,162759.500000,FP,Y,Y,125.0000,C,Y,2023-09-10,,7499.999999,6637.168141,0.000000,0.000000,0.000000,1045.963749522968166711676,925.631636786717320085684,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,7499.999999,6637.168141,0.000000,0.000000,0.000000,1045.963749522968166711676,925.631636786717320085684,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,YY-GD,,CHN_2961,DSBH_CHN_2961,Foshan Nanhai Guicheng Kingbuy SM BHCC EVO,2961,Mainland,YY,Guangdong,Foshan,BH,Owen Chen,BH,N,CNY,,,,,,,,,,,,,,,,,,,,,,4,6,3334.6000,2950.9734200000,465.0494290000,3,6,4039.9000,3575.1327000000,563.4118600000,5,9,5792.0200,5125.6813800000,807.7657270000,,,,,,,,,,,,,,,,,,,109,186,83,90231.195000,FP,N,N,200.0000,B,N,2024-07-19,,1799.999998,1592.920353,0.000000,0.000000,0.000000,251.031299640059533423352,222.151592711664216858372,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,1799.999998,1592.920353,0.000000,0.000000,0.000000,251.031299640059533423352,222.151592711664216858372,0.0000,0.0000,0.0000,0.0000
2025-02-10,202545,2,202502,2025,SHAANXI 5 RING,,CHN_1868,DSBH_CHN_1868,Xining Haihu Wangfujing Elephant City DS BHCC,1868,Mainland,West,Qinghai,Xining,BH,Qing Yan,BH,Y,CNY,4,5,4625.0000,4092.9203300000,602.292714,4625.0000,680.5907710000,602.292717,0.000000,0.000000,0.000000,2,998.000000,883.185840,129.965002,2,7,10,8044.2477300000,1337.6367800000,1183.749354,,,,,,8,13,10787.0000,9546.0176500000,1504.3747950000,2,2,1178.0000,1042.4778600000,164.2860390000,,,181,227,,,,,,,,,,,,,,,161,205,150,192316.000000,FP,Y,Y,171.0000,B,Y,2020-10-21,,7799.999999,6902.654867,0.000000,0.000000,0.000000,1087.802299509465366711676,962.656902308392272872908,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0E-21,0E-21,0.0000,0.0000,0.0000,0.0000,7799.999999,6902.654867,0.000000,0.000000,0.000000,1087.802299509465366711676,962.656902308392272872908,0.0000,0.0000,0.0000,0.0000
